actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,La Valeria,38,38628.0,38035,San Miguel,Aldea Blanca,www.bnb-tenerife.com,info@bnb-tenerife.com,628181865.0,922163065.0,-16.62903267,28.06529138,2017-06-02T14:22:00,2017-06-02T14:22:00
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,Real,5,38500.0,38020,Güimar,Guaza El Barranquillo,,,637845335.0,,-16.4112853,28.31144368,2016-05-09T12:45:15,2017-04-04T07:18:42
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Corazon de Jesus,60,38292.0,38046,Tegueste,La Padilla,,,696451826.0,,-16.35809232,28.49624534,2016-05-09T12:45:15,2018-01-22T09:31:58
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Inocencia Torres Afonso,27,38628.0,38035,San Miguel,Las Zocas,,,630626093.0,,-16.61043182,28.07855074,2017-09-22T12:10:18.058000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Nueva,13,38429.0,38034,San Juan de la Rambla,Las Aguas,,livemyplace@gmail.com,637835335.0,,-16.6416146,28.39646795,2017-06-02T12:38:09.819000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Princesa Arminda,4,38509.0,38011,Candelaria,Rs Gabriela III Bq H Pl 1 Vd 126,,,637364987.0,,-16.36553306,28.36923821,2016-05-09T12:45:15,2018-06-22T13:05:09
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Santa Rosalia,53,38002.0,38038,Santa Cruz de Tenerife,Pl 1 Vd B,,n0003586@gmail.com,620818250.0,,-16.25125052,28.47051451,2016-05-09T12:45:15,2017-12-01T12:24:16
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Melchor Luz,1,38400.0,38028,Puerto de la Cruz,San Felipe Ed Valle Luz Bq C Pl 6 Vd 502,,,664703084.0,,-16.5562555,28.41400705,2017-03-27T12:01:31,2017-07-24T10:12:05
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Ruiseñor,8,38632.0,38006,Arona,El Palmar Ed El Mocan Pt 1 P1 V17,,,,,-16.69656272,28.02441348,2016-05-09T12:45:15,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Cedro,9,38660.0,38001,Adeje,Fañabe Ur Miraverde Vd 961,,,672754320.0,,-16.72648334,28.09387906,2019-09-24T12:10:23.237000,2019-09-24T12:16:51.216000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Magallanes,2,38612.0,38017,Granadilla de Abona,El Medano Ed Riazor Pt 2 Ap 202,,,647810007.0,,-16.53443602,28.04391822,2016-05-19T12:16:08.082000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,Mocan,27,38370.0,38025,La Matanza,Vd II,,,620873500.0,,-16.45876212,28.45073548,2016-05-09T12:45:15,2017-10-26T10:58:36
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Hermandad,11,38296.0,38023,La Laguna,,,,661688310.0,,-16.30683247,28.46733867,2019-01-29T12:01:14.708000,2019-01-29T12:01:14.708000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Nila,1,38129.0,38038,Santa Cruz de Tenerife,El Suculum 1A,,mdelgon63@gmail.com,645551023.0,,-16.18885827,28.5123407,2016-05-09T12:45:15,2018-11-28T10:03:58.589000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Las Palmeras,2,38190.0,38032,El Rosario,Tabaiba Baja Pl 0 Vd A,,,649939660.0,,-16.3336049,28.40406467,2016-10-19T13:56:56,2018-05-23T12:29:48.411000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,San Blas,266,38639.0,38035,San Miguel,Golf del Sur Sand Cluib II,,Mgroup.mobile@gmail.com,639911119.0,,-16.60258595,28.0298503,2016-05-09T12:45:15,2017-03-28T14:27:41
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Galicia,22,38660.0,38001,Adeje,Torviscas Alto Bq 2 Vd 27,,,649957285.0,,-16.72076044,28.09066126,2017-12-12T13:19:06.700000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Oceano Indico,13,38240.0,38023,La Laguna,Punta del Hidalgo Ed Altagay Ala Sur Pl 8 Vd 3,,,656920062.0,,-16.3321318,28.56867503,2016-05-09T12:45:15,2019-02-20T13:04:26.379000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Edelmira Perez Campos,17,38508.0,38020,Güimar,Puertito de Guimar Ed Corbeta Pt 1 Vd B,,,606343980.0,,-16.37223813,28.29657176,2016-05-09T12:45:15,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Adelantado,130,38340.0,38043,Tacoronte,Guamasa,,,637835335.0,,-16.3977474,28.49564282,2017-06-02T12:58:54,2017-06-15T12:33:21
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Aragon,1,38660.0,38001,Adeje,Torviscas Alto Ur Roque del Conde Bq A Pt 2 Vd A21,,,670809015.0,,-16.71250499,28.09417949,2017-03-28T12:17:53,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Tinguafaya,64,38652.0,38006,Arona,Chayofa Vd 64,,,696400645.0,,-16.69804696,28.07443033,2017-01-17T14:12:37,2017-01-30T13:26:28
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Dublin,10,38660.0,38001,Adeje,Fañabe Cj Valle de Fañabe Vd 32,,,671050882.0,,-16.72679245,28.09029734,2019-03-13T12:32:13.975000,2019-03-13T12:32:13.975000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,La Graciosa,2,38618.0,38017,Granadilla de Abona,El Medano Rs Marineda Bq B V 406,,,690226476.0,,-16.53488705,28.04466885,2016-05-19T12:25:37,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Juan Sebastian Elcano,2,38508.0,38020,Güimar,Puertito de Guimar Pl 2 Vd 10,,anape61@gmail.com,607725643.0,,-16.37469977,28.29552764,2019-03-20T13:47:44.125000,2019-03-20T13:47:44.125000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Adalberto Benitez Tugores,23,38004.0,38038,Santa Cruz de Tenerife,Las Mimosas Vd A,,,686443609.0,,-16.25811548,28.47422216,2016-08-16T12:59:25,2016-08-16T12:59:25
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Los Pueblos,22,38660.0,38001,Adeje,Py Americas Rs Palmeras del Sur Bq K Pl 2 Vd 3,,,922218793.0,,-16.73152531,28.07832493,2017-08-03T12:02:38,2018-05-15T11:47:03
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Rodeo,7,38650.0,38006,Arona,Los Cristianos Ed Chipeque Vd 44,,,604252914.0,,-16.70532271,28.05296777,2016-05-09T12:45:15,2018-11-20T13:12:11.710000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Elias Serra Rafols,16,38204.0,38023,La Laguna,Ed Santo Domingo Esq Pz Victor Zurita Pl4 VDr,,,639785053.0,,-16.31444694,28.48295129,2016-07-06T13:35:54.591000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,Hoya Baja,49,38240.0,38023,La Laguna,Punta del Hidalgo Pl 1,,,677625602.0,,-16.33132938,28.56436245,,
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Jose Antonio Tavio Afonso,4,38630.0,38006,Arona,Costa del Silencio Ur Chaparral Vd 379,,,628475486.0,,-16.6444198,28.01115869,2017-12-14T13:16:17.791000,2018-11-28T10:03:58.589000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Ruiseñor,7,38632.0,38006,Arona,El Palmar Ed San Remo Pl 0 Vd E04,,,922732173.0,,-16.69686437,28.0241327,2017-05-17T13:36:29,2017-05-17T13:36:29
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Arguama,71,38530.0,38011,Candelaria,Las Caletillas Rs El Carmen Bq 229 Vd 2-D3,,,635261032.0,,-16.36311599,28.37160758,2017-09-25T09:06:14,2018-02-08T12:36:45
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Ernesto Sarti,9,38660.0,38001,Adeje,Torviscas Bajo Ur Mare Verde II Esc A Pl 0 Vd 50,,,657363523.0,,-16.73165046,28.08614092,2019-01-31T10:09:10.752000,2019-01-31T10:09:10.752000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Nivaria,36,38678.0,38001,Adeje,Callao Salvaje Vd C9,,administracion@elrondaguel.es,922782789.0,,-16.78424228,28.13043318,2019-03-21T10:34:38.611000,2019-03-21T10:34:38.611000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Isla de Gran Canaria,32,38611.0,38017,Granadilla de Abona,San Isidro Ed Miramar Vd 2A,,alexmascia@hotmail.com,642564468.0,,-16.55503017,28.07468591,2017-01-31T12:29:37,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Codeso,1,38390.0,38039,Santa Úrsula,La Quinta Rs La Quinta Vd D06,,,649929223.0,,-16.49046914,28.42897591,2017-06-02T13:04:01,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Juan Pablo II,3,38004.0,38038,Santa Cruz de Tenerife,Pt 3 Vd 10,,tabarexantonio@gmail.com,636239723.0,,-16.25720511,28.46809991,2016-05-09T12:45:15,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Maestra Adelina Peña Ramos,27,38510.0,38011,Candelaria,Barranco Hondo Pringado Rs Villa Mar,,,608006281.0,,-16.34935348,28.3941051,2017-02-06T09:48:00.560000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Horno,33,38678.0,38001,Adeje,"Res El Horno 33, Pl 1 PTA 71",,rodrigue@isano.be,475415946.0,,-16.77579795,28.12460713,2019-09-24T12:10:23.237000,2019-09-24T12:10:23.237000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Mar de Fondo,13,38687.0,38019,Guía de Isora,Playa San Juan V 2D,,,665284509.0,,-16.81896572,28.18391624,2017-04-04T13:52:46,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,RB,Rambla,Pulido,79,38006.0,38038,Santa Cruz de Tenerife,Pt 1 Vd B,,,629382763.0,,-16.26046572,28.46765175,2017-09-21T14:01:53.634000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Tinguaro,18,38370.0,38025,La Matanza,,,gsadfincas@gmail.com,922632153.0,,-16.45659473,28.44757488,2016-05-09T12:45:15,2015-08-04T13:38:28
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Urano,21,38205.0,38023,La Laguna,Lomo Guirre,,,639244193.0,,-16.31005453,28.47369303,2018-02-22T14:39:49.205000,2018-02-22T14:39:49.205000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Pintor Jose Aguiar,2,38001.0,38038,Santa Cruz de Tenerife,Pl 2 Vd 8,,alg.ggaa@es,625306424.0,,-16.25237308,28.47498828,2017-09-26T14:50:52,2019-03-20T12:49:58.092000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Mencey Anaga,22,38639.0,38035,San Miguel,Llano del Camello Bq 3 Pl 1 Vd 93,,joseni2009@hotmail.es,600531181.0,,-16.6159821,28.05895859,2017-03-08T12:04:55,2018-12-10T07:49:00.859000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Ernesto Sarti ,13,38660.0,38001,Adeje,Ur Mareverde Fase III Es D Pt 12,,administracion@vivasoltenerife.com,822907302.0,,-16.73011071,28.09060499,2019-09-24T12:16:51.216000,2019-09-24T12:16:51.216000
vivienda vacacional,Vivienda Vacacional VV,PZ,"Plaza, plazoleta",Curtidos Hermanos Dorta,4,38005.0,38038,Santa Cruz de Tenerife,Pl 3 Vd C,,,610693921.0,,-16.25527474,28.46224838,2016-05-09T12:45:15,2018-11-28T10:03:58.589000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Rodeo,7,38650.0,38006,Arona,Los Cristianos Ed Chipeque Vd 28,,,604252914.0,,-16.70532936,28.05310274,2016-05-09T12:45:15,2018-11-20T13:12:11.710000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Abona,165,38678.0,38001,Adeje,Sueño Azul Ur Taoro Vd 273,,administracion@elrondaguel.es,922782789.0,,-16.78040361,28.13167964,2019-03-21T10:39:29.154000,2019-03-21T10:39:29.154000
vivienda vacacional,Vivienda Vacacional VV,CR,Carretera,General TF 42 Icod Buenavista,10,38479.0,38042,Los Silos,San Bernardo Pl 1 Vd C,,jeanettedvj3@gmail.com,687928129.0,,-16.82962103,28.36638753,2019-01-29T10:16:30.601000,2019-01-29T10:16:30.601000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Adelantado,4,38002.0,38038,Santa Cruz de Tenerife,Vd 2D,,,629382763.0,,-16.25112006,28.46862212,2017-09-22T12:28:17.350000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Jose Antonio Tavio Afonso,13,38630.0,38006,Arona,Costa del Silencio CC El Trebol Esc 6 Vd 2B,,,619223050.0,,-16.64884173,28.01242068,2016-09-01T11:22:19,2016-09-01T11:22:19
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Irlanda,4,38660.0,38001,Adeje,ESC C Pl 1 PTA 4 Apartamentos Colina Blanca,,administracion@vivasoltenerife.com,822907302.0,,-16.72258158,28.08188927,2019-09-24T12:16:51.216000,2019-09-24T12:16:51.216000
vivienda vacacional,Vivienda Vacacional VV,LG,"Lugar, zona",Playa Las Gaviotas,1,38129.0,38038,Santa Cruz de Tenerife,Py Las Gaviotas Ed Playa Chica Pl 2 Vd 203,,,670976834.0,,-16.17300068,28.51568899,2017-09-22T12:53:52,2018-02-08T12:17:45
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Pegaso,25,38010.0,38038,Santa Cruz de Tenerife,Bo Mayorazgo Llano Alegre Pt 25,,riev2015@gmail.com,680280733.0,,-16.28355484,28.44690016,2016-08-02T13:16:50,2016-08-02T13:16:50
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Marques de Celada,24,38202.0,38023,La Laguna,,,siestapatiesta@hotmail.com,636490471.0,,-16.32189313,28.49048359,,
vivienda vacacional,Vivienda Vacacional VV,CR,Carretera,General TF 13 Punta Hidalgo,151,38250.0,38023,La Laguna,Bajamar Pl 1 Vd Iz,,,678007629.0,,-16.34154434,28.55568522,2016-05-09T12:45:15,2018-12-10T07:49:00.859000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Rafael Puig Lluvina,5,38650.0,38006,Arona,Py Americas Ur San Rafael Es 1 PTA 17,,dministracion@vivasoltenerife.com,822907302.0,,-16.73105314,28.06536872,2019-09-26T13:24:17.493000,2019-09-26T13:24:17.493000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,San Nicolas,4,38002.0,38038,Santa Cruz de Tenerife,Pt 3,,,629382763.0,,-16.2509312,28.47127585,2017-09-21T14:00:32.151000,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Luis Diaz de Losada,7,38650.0,38006,Arona,Py Americas Ap Tenerife Royal Garden Esc B Pl 2 Vd 20,,Mgroup.mobile@gmail.com,639911119.0,,-16.7292188,28.05283545,2017-03-03T10:33:11,2017-03-03T10:33:11
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Gara,10,38530.0,38011,Candelaria,Las Caletillas Pl 0 Vd 1,,,691304788.0,,-16.36129537,28.37909973,,
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Magallanes,6,38612.0,38017,Granadilla de Abona,El Medano Bq 1 Pl 0 Vd 6,,,678398272.0,,-16.53498743,28.04451545,2016-05-09T12:45:15,2018-12-11T09:42:02.966000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Arquitecto Gomez Cuesta,4,38650.0,38006,Arona,Py Americas Ed Torres de Yomely Bq C Vd B,,,68282493.0,,-16.72981129,28.06585769,2019-01-29T12:17:36.883000,2019-01-29T12:17:36.883000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,San Martin,3,38001.0,38038,Santa Cruz de Tenerife,Pl 1 Vd Dr,,,649930847.0,,-16.2478929,28.47175763,2017-07-26T08:34:09,2017-07-26T08:34:09
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Hernan Cortes,23,38508.0,38020,Güimar,Puertito de Guimar Ed Añaten Pl 1 Vd 5,,dorysdg@hotmail.com,609570987.0,,-16.3765033,28.29541047,2016-05-09T12:45:15,2019-02-19T14:07:34.355000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Ana Maria,25,38683.0,38040,Santiago del Teide,Puerto de Santiago Playa La Arena Ed Tagara II Pl 0 Vd 18,,,646269618.0,,-16.83894278,28.23000171,2019-02-19T10:50:11.574000,2019-02-19T10:50:11.574000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Oceano Indico,13,38240.0,38023,La Laguna,Punta del Hidalgo Ed Altagay Pl 1 Vd 101,,remberrm@hotmail.com,666543425.0,,-16.33216814,28.56876353,2019-02-20T13:04:26.394000,2019-02-20T13:04:26.394000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Mesa del Mar,67,38359.0,38043,Tacoronte,Mesa del Mar Pl 2,,,922576707.0,,-16.42222566,28.50049697,2019-03-14T09:45:53.980000,2019-03-14T09:45:53.980000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Guanche Zebenzui,16,38008.0,38038,Santa Cruz de Tenerife,Bo Salud,,,699300753.0,,-16.27014747,28.46827865,2017-03-15T10:01:39,2017-03-15T10:01:39
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Rafael Clavijo Garcia Tercera,2,38550.0,38004,Arafo,Transversal Tercera,,,667795456.0,,-16.41903067,28.34152498,2016-05-09T12:45:15,2015-11-13T13:19:14
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Zeus,6,38630.0,38006,Arona,Costa del Silencio Rs Rocas de Mar Pl 1 PTA 4,,,629574410.0,,-16.64577981,28.00450409,2019-09-24T12:46:45.974000,2019-09-24T12:46:45.974000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Hercules,3,38630.0,38006,Arona,Costa del Silencio Ed Geminis Vd 580,,,634000948.0,,-16.64574491,28.00790077,2017-08-23T13:55:28,2017-08-23T14:03:15
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Real,4,38588.0,38005,Arico,Poris de Abona Ed San Jose Pt 1 Vd B,,,650960271.0,,-16.4327121,28.1647006,2016-07-05T10:33:55,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Olof Palme,10,38508.0,38020,Güimar,Puertito de Guimar Rs El Hierro V 225,,,610500837.0,,-16.37842659,28.29124063,2017-04-04T13:20:05,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Olof Palme,8,38508.0,38020,Güimar,Puertito de Guimar Rs Tenerife A1 Pl 1 Vd 21,,,689873511.0,,-16.37771775,28.29213957,2016-05-09T12:45:15,2018-02-08T12:36:45
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Belgica,4,38190.0,38032,El Rosario,Tabaiba Pt 3 Vd 9,,,636635668.0,,-16.33137426,28.40273882,2016-05-09T12:45:15,2018-02-08T12:17:45.306000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Hierro,2,38612.0,38017,Granadilla de Abona,El Medano Ed Los Blanquitos Pl 0 Vd 6,,,637452706.0,,-16.53915528,28.04745003,2016-05-09T12:45:15,2018-02-08T12:17:45
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Pino,10,38380.0,38051,La Victoria,,,chabeviky@hotmail.com,645938000.0,,-16.47061205,28.43357804,2016-05-09T12:45:15,2015-08-04T13:35:09
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Chasna,3,38630.0,38006,Arona,Costa del Silencio Ed El Halcon Pl 0 Vd 007,,greicy@inmoisland.com,646250372.0,,-16.6401136,28.01109151,2016-09-08T10:17:52,2017-04-07T14:04:24
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Maritima,135,38530.0,38011,Candelaria,Las Caletillas Rs El Carmen Esc D6 Pl 1 Vd 124,,,639152362.0,,-16.36236648,28.37255324,2019-02-14T10:07:14.271000,2019-02-14T10:07:14.271000
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,Cruz de los Martillos,62,38312.0,38026,La Orotava,Pueblo Chico,,,616274232.0,,-16.53683991,28.39480949,2016-10-24T14:16:31,2018-02-08T12:17:45
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,La Molineta,36,38509.0,38004,Arafo,El Carreton,,,659882260.0,,-16.38323974,28.32998346,2016-05-17T12:33:15,2016-05-18T10:06:46
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Muelle,7,38679.0,38001,Adeje,La Caleta de Adeje Bq D Vd 503,,marialuisaabadessa@gmail.com,639908115.0,,-16.75600883,28.10097904,2017-04-25T09:46:23,2018-07-09T09:16:00.673000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Venezuela,12,38660.0,38001,Adeje,Py Americas Ed Olimpia Pl 2 Vd 202,,,680768848.0,,-16.7291358,28.07153845,2019-02-19T13:28:40.947000,2019-02-19T13:28:40.947000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,San Juan,2,38400.0,38028,Puerto de la Cruz,Ap Marina Pl 3 Vd 301,,bagaro@live.com,619410764.0,,-16.55027892,28.41728725,2016-05-09T12:45:15,2015-08-04T13:21:58
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Los goritos,3-5,38593.0,38005,Arico,El Río,,,607386138.0,,-16.52161054,28.14149243,2019-09-24T12:16:51.216000,2023-03-10T13:47:04.625000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Milan,33,38180.0,38038,Santa Cruz de Tenerife,Maria Jimenez Vd D,,,699929828.0,,-16.22682568,28.49371214,2016-11-23T09:46:20,2016-11-23T09:46:20
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Esperanto,3,38203.0,38023,La Laguna,Pl 4 Vd Iz,,,616891774.0,,-16.31981068,28.48816704,2016-05-09T12:45:15,2016-08-03T10:55:00
vivienda vacacional,Vivienda Vacacional VV,PS,Paseo,Jorge Ledesma,4,38650.0,38006,Arona,Los Cristianos Ed Bruno Pl 2 Vd 2B,,,676651783.0,,-16.71563726,28.0520359,2019-01-29T12:33:24.683000,2019-01-29T12:33:24.683000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Quezal,4,38632.0,38006,Arona,El Palmar Bq 1 Pl 2 Vd 1206,,,606697976.0,,-16.69885949,28.02466369,2018-04-09T12:52:56,2018-04-09T12:52:56
vivienda vacacional,Vivienda Vacacional VV,CM,Camino,Mocan,27,38370.0,38025,La Matanza,Vd IV,,,620873500.0,,-16.45868777,28.45078451,2016-05-09T12:45:15,2017-10-26T10:58:36
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Mar de Fondo,13,38687.0,38019,Guía de Isora,Playa San Juan V 0DI,,elsemillador@gmail.com,665284509.0,,-16.81896078,28.18396149,2017-04-04T13:52:46,2018-02-08T12:17:45
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Gomez Pimentel,4,38430.0,38022,Icod de los Vinos,La Magalona Bq 2 Pl 3 Vd 20B,,,616919286.0,,-16.7217439,28.36870335,2016-12-12T11:35:09,2018-02-06T12:10:09
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Tinguafaya,2,38652.0,38006,Arona,Chayofa Pl 1 Vd 1,,,677509527.0,,-16.69995087,28.07192451,2017-01-17T13:49:16,2018-02-08T12:17:45
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Grano de Oro,49,38290.0,38032,El Rosario,La Esperanza,,,646350286.0,,-16.37205055,28.44922533,2016-05-24T13:43:55,2016-05-24T13:43:55
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Heraclio Sanchez,13,38204.0,38023,La Laguna,Bq Libra Pl 5 Vd F44,,,693773690.0,,-16.3155506,28.48600252,2019-02-11T08:41:16.275000,2019-02-11T08:41:16.275000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,El Cabo,2,38618.0,38017,Granadilla de Abona,Los Abrigos Pl 1 Vd Dr,,,922793027.0,,-16.59112949,28.0297229,2016-05-09T12:45:15,2018-06-19T10:35:02.201000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Francia,9,38190.0,38032,El Rosario,Tabaiba Baja Ed Chamoco Pl 4 Vd H1,,,665658143.0,,-16.33161411,28.4041866,,
vivienda vacacional,Vivienda Vacacional VV,UR,Urbanización,Montalmar,31,38250.0,38023,La Laguna,Bajamar Ed Armonia Park Pl 2 Vd 17,,,661222168.0,,-16.34280691,28.55272958,2018-02-23T10:11:53,2018-02-23T10:15:02
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,Zeus,6,38630.0,38006,Arona,Costa del Silencio Rs Rocas de Mar PTA 411,,,629574410.0,,-16.64564589,28.00455766,2019-09-24T12:59:27.902000,2019-09-24T12:59:27.902000
vivienda vacacional,Vivienda Vacacional VV,CL,Calle,La Hondura,22,38683.0,38040,Santiago del Teide,Puerto de Santiago Ed Balcon de Los Gigantes Esc B Pl 5 Vd 08,,corpusgc@gmail.com,676713285.0,,-16.84261299,28.23945887,2019-04-03T12:02:48.700000,2019-04-03T12:02:48.700000
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Principe Felipe,27,38631.0,38006,Arona,Las Galletas Ed La Marina Pl 0 Vd 5,,in.villamar@hotmail.com,629261468.0,,-16.657145,28.00891047,2016-05-09T12:45:15,2015-08-04T12:36:55
vivienda vacacional,Vivienda Vacacional VV,AV,Avenida,Roma,35,38360.0,38041,El Sauzal,,,,922575000.0,,-16.45201821,28.46538227,2016-07-06T12:38:01,2018-10-10T13:45:04.856000
